business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
iJOfcAXWh_7DkcwCMmrm4A,IOS Greek Kitchen,210 E Trade St,Charlotte,NC,35.2254368,-80.84202074,3.5,60,Beer;Food;,,Greek;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-22:0
cCCGhmxZ9WsHnvGf9_eFHw,Showmars - Huntersville,9605 Sherrill Estates Rd,Charlotte,NC,35.43757,-80.865076,3.5,32,,,Greek;American (Traditional);,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:30,7:0-21:30,7:0-14:0
JWOYA3FC2RlHl7v2bLzD5A,Holy Joes Meats & More,"10210 Berkeley Place Dr, Unit 120",Charlotte,NC,35.327941,-80.739259,3.5,12,Halal;Food;Specialty Food;,Halal;Restaurants;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,10:0-20:0,10:0-20:0
9V2PyXye8zgPT9Kat5rN2w,Tilted Kilt Pub & Eatery,1625 Windsor Square Dr,Charlotte,NC,35.13322453,-80.71315169,2.5,29,Chicken Wings;,Restaurants;Bars;,American (Traditional);,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
#NAME?,Just Fresh,301 S College St,Charlotte,NC,35.2236883,-80.8443597,3.5,15,Bakeries;Food;,Bakeries;Restaurants;,,None,None,None,None,None,None,None
AWaxaKm_YgTkxbW8kjsmdg,Moe's Original Bar B Que,111 Matthews Station St,Charlotte,NC,35.117562,-80.720445,4,142,Barbeque;Salad;,Barbeque;Restaurants;Bars;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-20:0
CXsnrd0x-cobsI2KpeW4HA,Chopt Creative Salad Co.,9844 Rea Rd,Charlotte,NC,35.03514172,-80.80771101,4,60,Salad;,Vegetarian;,,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-20:0
34lgzV2XYAKjl8dt8olYMA,Korean Restaurant,7323 E Independence Blvd,Charlotte,NC,35.162832,-80.737656,4,33,,Restaurants;,Korean;,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:0
EYjSO5-hChdb19WDSAA82w,Golden Dragon,2300 S Cannon Blvd,Charlotte,NC,35.463106,-80.60965,4,5,,Restaurants;,American (Traditional);,None,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,12:0-21:30
74Ev0iqPnrmh4i7Wj4PMOw,Barrington's,7822 Fairview Rd,Charlotte,NC,35.1469687,-80.8086157,4,93,,,American (New);,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-23:0,17:30-23:0,None
zpfLEkD3DuoPegq-EmH2Cg,Hwy 55 Burgers Shakes & Fries,5700 University Pointe Blvd,Charlotte,NC,35.29685593,-80.75762177,2.5,23,Ice Cream & Frozen Yogurt;Chicken Wings;Cheesesteaks;Burgers;Food;,Cheesesteaks;Restaurants;,American (Traditional);,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
JcKtLW936yeF4kf765hmjQ,Cabarrus Brewing Company,329 Mcgill Ave,Charlotte,NC,35.4158214,-80.6058123,4,44,Food;,Breweries;,,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,12:0-23:0,13:0-19:0
KaxjIAYLhqXN8-p_iZwgBw,Pasta & Provisions,4700 Park Rd,Charlotte,NC,35.1669955,-80.8508653,4.5,44,Desserts;Food;Specialty Food;Delis;,Restaurants;,,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-21:0,9:0-21:0,12:0-18:0
S1y0PiU9--T1LgbiDtnGag,Nona's Sweets,9331 JW Clay Blvd,Charlotte,NC,35.31092,-80.74585,4,45,Desserts;Bakeries;Specialty Food;,Bakeries;,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,None
mnplFnw_YpBSBN5G0WCHyA,Cheese To The Mac,"8334 Pineville Mathews Rd, Ste 103-251",Charlotte,NC,35.0875767,-80.8594553,1.5,5,Food;,,,None,None,None,None,None,None,None
o-0WufDHC2Wsz0Xk2y1BAA,Tip Top Daily Market,2902 The Plz,Charlotte,NC,35.2370797,-80.8006962,4.5,9,Food;Beer;,,,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-0:0,12:0-0:0,12:0-21:0
CxsN79g8rZoouLwZvr_FVg,Fern,"1419 E Blvd, Ste A",Charlotte,NC,35.201039,-80.842604,4,287,,Vegetarian;,,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,16:0-21:0,10:0-14:0
uWoctOrWMrL3w7jc8fFhgg,Jason's Deli,16639 Birkdale Commons Pkwy,Charlotte,NC,35.44315975,-80.88359601,3.5,32,Delis;Sandwiches;,Restaurants;,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
i4EMu1nCDfgF6CB0MKOUzw,Sammy's Deli & Neighborhood Pub,25 S Main St,Charlotte,NC,35.2414025,-81.0379113,4,109,,Restaurants;Bars;,Irish;,None,None,None,None,None,None,None
Yqex0_J9DqqWjMVqjzB3Vg,Taco Express,1602 S Cannon Blvd,Charlotte,NC,35.4716385,-80.61090033,4.5,11,,Restaurants;,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
VvXI3pyUFl1MAimZsX5RrA,Lorenzo's Pizzeria,"16721 Orchard Stone Run, Ste 100",Charlotte,NC,35.02617466,-80.83946228,3.5,108,Pizza;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0
Oel0D_r_CsXN5BT1jGEE7A,Cafe Ganache,,Charlotte,NC,35.1660032,-80.7934798,4.5,11,Desserts;,,,None,None,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,12:30-18:0
P6bvtpWjiltJHsxtPAm2_g,Wendy's,3524 Mount Holly Huntersville Rd,Charlotte,NC,35.3239574,-80.9460663,2,6,Hot Dogs;Burgers;,Restaurants;,,None,None,None,None,None,None,None
qZbXGCud_UBwIRSQJXetAg,Irene Cafe,11211-122 Lawyers Rd,Charlotte,NC,35.1745842,-80.6575856,4.5,4,Creperies;Food;,Juice Bars & Smoothies;Restaurants;,,None,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,9:0-15:0,None
qbCPF1Z-Dher2MYUYFCX4Q,McDonald's,505 N Main St,Charlotte,NC,35.2517326,-81.0431716,2,19,Burgers;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
Z54efU4JNaiYGtNzJwzx1A,Freshco,2934 Shamrock Dr,Charlotte,NC,35.236732,-80.776576,3.5,3,Sandwiches;Chicken Wings;,Restaurants;,,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-22:0,10:30-22:0,12:0-18:0
ooFlFjIuGW8Lx0bxmvEZJg,Passion Grill,212 S New Hope Rd,Charlotte,NC,35.2606566,-81.1501218,3.5,46,Buffets;,Restaurants;,Japanese;Chinese;American (New);Asian Fusion;,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:0-21:30
L5nUCYaZ1UGRp58tH6BQgA,Subway,"7008 E Wt Harris Blvd, Ste 22",Charlotte,NC,35.2242198,-80.7277415,2,4,Sandwiches;,Restaurants;,,None,None,None,None,None,None,None
DwV9lb-2ErTMER4BQWG0xw,Texas Roadhouse,7801 Gateway Lane,Charlotte,NC,35.368956,-80.711873,3.5,90,,Steakhouses;Restaurants;,American (Traditional);,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0
3PsmvwxetLz1Tzb-6mNhgA,P.F. Chang's,10325 Perimeter Pkwy,Charlotte,NC,35.34879263,-80.85325956,3,183,Gluten-Free;,Restaurants;,Chinese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
5HgSU7RMELtmIHB6JQWRqA,Community Table Bistro,5301 Wilkinson Blvd,Charlotte,NC,35.23171883,-80.92642157,4,6,,Southern;Breakfast & Brunch;Restaurants;,,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,None,None
XR6xqv39_qxFIrD-CNQ8RQ,The Porter's House,7417 Waverly Walk Ave,Charlotte,NC,35.05095773,-80.76636608,3.5,62,,Restaurants;,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-21:0
T2_XXa8XwI0H4XLguw0FzA,Papa John's Pizza,"4819 Shopton Rd, Ste A",Charlotte,NC,35.1725285,-80.9621447,2.5,7,,Restaurants;,,None,None,None,None,None,None,None
DkS8Fwy5nsbOUlbU9sITLQ,Sabi Asian Bistro,130 Harbour Pl Dr,Charlotte,NC,35.50295725,-80.86296128,3.5,94,,Restaurants;Bars;Beer Bar;,Asian Fusion;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:0
zdoiA0CuVX_90K3ccYCdIQ,Morazan,5601 South Blvd,Charlotte,NC,35.16062164,-80.87599945,4,7,,,Latin American;,None,None,None,None,None,None,None
im_T4tajn_hf94gOPTIekQ,Dessert Specialists LLC,938 Reigate Rd,Charlotte,NC,35.330568,-80.707856,3.5,3,Desserts;,,,None,None,None,None,None,None,None
c2EJuIDUGuyNUrRSqGEdtQ,Fu Lin Asian Cuisine,5301 E Independence Blvd,Charlotte,NC,35.1872431,-80.7586366,4,53,,,Asian Fusion;,None,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:30,11:30-22:30,12:0-22:0
xLPmUQmxo9z9mpcQOo91PA,Panaderia El Quetzal,"925 Eastway Dr, Ste F",Charlotte,NC,35.2434499,-80.7802018,4,3,Food;,,,None,None,None,None,None,None,None
Bqizhjps6vdRQAzGte94ow,Rich & Bennett's St Patrick's Day Pub Crawl,301 E 7th St,Charlotte,NC,35.2277289,-80.837321,4,3,,Local Flavor;,,None,None,None,None,None,12:0-20:0,None
nzT22B3ad9L0oF2hVYXr8Q,Hop Feng 2,"9229 Lawyers Rd, Ste G",Charlotte,NC,35.18724846,-80.68768598,4,18,,Restaurants;,Asian Fusion;,15:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
H-PmFfqAzQtWTS0XeWC_lw,Greco Fresh Grille,9820 E Rea Rd,Charlotte,NC,35.0351403,-80.8062442,4.5,175,,Restaurants;,Greek;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
iecSIYDAYs-9zmdJFh12OQ,Burger King,4005 Providence Rd S,Charlotte,NC,34.9351066,-80.7488819,3,8,Fast Food;,Fast Food;Restaurants;,,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,7:0-0:0
2SmVDHidtlfAF9bXBn4XwQ,Pizza Hut,"8206 Providence Rd, Ste 1600",Charlotte,NC,35.09536,-80.7783134,2.5,6,Pizza;,Restaurants;,Italian;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
iGo33fAdPPbRZdYz3jzXJQ,Dunkin Donut,5605 N Tryon St,Charlotte,NC,35.26164912,-80.77459775,2.5,3,Donuts;,,,None,None,None,None,None,None,None
1U85-wGmlG9iIXcVeNA2LQ,Dippin Dots,3419 Toringdon Way,Charlotte,NC,35.06862,-80.842617,3,4,Food;,,,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0
RgqetGtygIGTHYhysPLktw,Charanda Mexican Grill & Cantina,8629 Concord Mills Blvd,Charlotte,NC,35.372569,-80.7267414,2,54,,Restaurants;,,9:0-22:30,9:0-22:30,9:0-22:30,9:0-22:30,9:0-22:30,9:0-22:30,9:0-22:30
TM7homn9rPMQcwYIkeDwKg,Re Public,"314 N College St, District 300",Charlotte,NC,35.270692,-80.733765,3,7,,Bars;,,22:0-2:30,None,22:0-2:30,None,22:0-2:30,22:0-2:30,None
R07INx4j5GakCqwp9_QujQ,Stats Restaurant and Bar,3425 David Cox Rd,Charlotte,NC,35.33398896,-80.79209951,3.5,13,,Bars;,,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-2:0,11:0-2:0,11:0-2:0
iH1cLLngvM0_m0lBMESkvg,Cuzcatlan Restaurant,4800 Central Ave,Charlotte,NC,35.2117693,-80.7624718,4,5,Seafood;,Restaurants;,Salvadoran;Latin American;Spanish;,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-22:30
qJgrpTFe3Y3l8pjlurwokg,John's Country Kitchen,1518 Central Ave,Charlotte,NC,35.22020492,-80.81266279,3.5,46,Comfort Food;Sandwiches;,Breakfast & Brunch;Restaurants;Southern;,,6:0-11:0,6:0-11:0,6:0-11:0,6:0-11:0,6:0-11:0,6:0-12:30,None
8Ig8z08VcW53oMk3R13btA,Tastebuds Popcorn,11042A Cedar Walk Ln,Charlotte,NC,35.02665099,-80.84022928,3.5,6,Specialty Food;Food;,,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-21:0,10:0-21:0,13:0-18:0
IDAZAPtkcrwR9gJjpDIBRg,Walgreens,2975 Union Rd,Charlotte,NC,35.2166047,-81.1682526,2.5,3,Food;,,,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0
_5UAFrD3EDgJO1aZgRxH7w,Price's Chicken Coop,1614 Camden Rd,Charlotte,NC,35.2143631,-80.8575705,4,345,,Restaurants;,,None,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,None
l_jQTJ0Y5GC7_xr7dpiOeQ,Casablanca Cafe,9609 N Tryon St,Charlotte,NC,35.3172202,-80.7391337,3.5,54,,Restaurants;,Middle Eastern;Moroccan;,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0
TvxvsiidWhxS5Uhbp6830w,Bonefish Grill,"8805 Townley Rd, Ste B",Charlotte,NC,35.444934,-80.878493,3.5,96,Seafood;,Cocktail Bars;Restaurants;,American (New);,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,11:0-23:0,10:0-21:0
CqZQmJcYac1FWNDnkBBNGw,Dunkin' Donuts,"10310 Wilmington St, Ste B",Charlotte,NC,35.41111479,-80.85605912,2,23,Donuts;Coffee & Tea;Food;,Restaurants;Coffee & Tea;,,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-23:0,5:0-22:0,None
#NAME?,Jets Pizza,1229 Concord Pkwy N,Charlotte,NC,35.4319404,-80.6061584,3.5,19,Pizza;Chicken Wings;Sandwiches;,Restaurants;,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,11:0-22:0
99j5vhhtFJIefXDLsmA29Q,Inizio Pizza Napoletana,"10620 Providence Rd, Ste A",Charlotte,NC,35.0662547,-80.7724494,4.5,251,Pizza;Gelato;Salad;Food;,,Italian;,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:0-21:30
VYp2vOy8n8OSeFsngKRwsw,Marco's Pizza,615 S Main St,Charlotte,NC,35.28991913,-81.01740953,3.5,26,Pizza;,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
5lVrzwXAgnbOlczfdWpgJA,Fonda La Taquiza,5135 Albemarle Rd,Charlotte,NC,35.2017571,-80.76192297,4,32,,Restaurants;,Latin American;,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0
hfBrethLHS9iXeBNR8MtzQ,Earth Fare,14021 Boren St,Charlotte,NC,35.4039414,-80.8665275,3.5,41,Specialty Food;Food;,,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
j8Uk-2rC1q91u0x5lNWKew,Five Guys Burgers and Fries,"3335 Siskey Pkwy, Ste 400",Charlotte,NC,35.08302,-80.728738,3,3,Burgers;Fast Food;,Fast Food;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
urnhzFRrWwik7UlDvcZhRA,201 Central,5939 Weddington-Monroe Rd,Charlotte,NC,35.003118,-80.699897,4,15,Specialty Food;Food;Beer;,,,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-22:0,9:0-22:0,12:0-19:0
DoFncC-PMPmv1Lf6tTb9QQ,Char Bar No 7,7312 Town View Dr,Charlotte,NC,35.17569327,-80.65432492,3,38,Burgers;,Lounges;Bars;Restaurants;,American (Traditional);,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-0:0,11:30-0:0,11:30-23:0
dy9VGj4N-sJD1bGse9y9Zw,Deep Sea Seafood Market,10020 Monroe Rd,Charlotte,NC,35.1356148,-80.7381567,4.5,129,Seafood;Food;Specialty Food;,,,11:0-17:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None
i3JfZmMPX3cnaLJsszoetg,Cracker Barrel Old Country Store,1821 Remount Rd,Charlotte,NC,35.2691841,-81.1474341,3,33,Fast Food;Salad;,Diners;Fast Food;Southern;Breakfast & Brunch;,American (Traditional);,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-23:0,6:0-23:0,6:0-22:0
lB_PJ7DqcAA4Ku4EZdYg6g,Smalls,1609 Elizabeth Ave,Charlotte,NC,35.213641,-80.826168,3.5,44,,Lounges;Bars;Restaurants;,American (Traditional);,11:30-22:0,11:30-22:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-22:0
HHTrX_Hf9EwQcH2UhmWMkg,Bojangles' Famous Chicken 'n Biscuits,3451 US Highway 601 S,Charlotte,NC,35.3707456,-80.5488981,3,6,Fast Food;,Fast Food;,,None,None,None,None,None,None,None
uM8JeO42ouAP3rdtwCY-OQ,Tenders Fresh Food,18341 Statesville Rd,Charlotte,NC,35.4638145,-80.8714831,4.5,213,Fast Food;,Restaurants;Fast Food;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
UZgmSqru7XltkUqIHlCbfA,T1 Tapas,8625  Lindholm Dr,Charlotte,NC,35.4463632,-80.8797266,3,16,,Restaurants;,,None,None,None,None,None,None,None
TADEJNPtxtN2kIsVWmzcIg,Burger King,1911 W Franklin Blvd,Charlotte,NC,35.2592,-81.216154,1.5,8,Fast Food;Burgers;,Fast Food;,,None,None,None,None,None,None,None
#NAME?,Jack in the Box,4505 Randolph Rd,Charlotte,NC,35.1758018,-80.7981621,1.5,16,Fast Food;Burgers;,Fast Food;Restaurants;,American (Traditional);,None,None,None,None,None,None,None
24gFlV5KE-3bmMXAnu_nxQ,McDonald's,2820 Boyer St,Charlotte,NC,35.228855,-80.923791,2,19,Fast Food;Burgers;,Fast Food;,,None,None,None,None,None,None,None
aA4AkefTWdLm94rgf6lUUA,Snug Harbor,1228 Gordon St,Charlotte,NC,35.219977,-80.8132486,4.5,57,,Bars;,,16:30-2:0,16:30-2:0,16:30-2:0,16:30-2:0,16:30-2:0,13:0-2:0,13:0-2:0
CveFtQj8ebWSH-Yu3H9mFw,Cold Mountain Creamery,8640 University City Blvd.,Charlotte,NC,35.2966952,-80.7378127,3,4,Food;,,,None,None,None,None,None,None,None
ptrEzEv_a0m2653FW5isog,Red Mango,"536 Jetton St, Ste 60",Charlotte,NC,35.500049,-80.86062,3.5,5,Food;,Juice Bars & Smoothies;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,12:0-21:0
PBR-ptw8xK_uaYzhm0JHJQ,Tequila's Mexican Grill & Taqueria,238 W Main Ave,Charlotte,NC,35.2639775,-81.1846323,4,39,,Restaurants;,,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:0,11:0-21:0
Q9PNRAxvh5YDOxnajHDZUg,Wendy's,6849 Matthews Mint Hill Rd,Charlotte,NC,35.1723448,-80.6592503,2,9,Burgers;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
sS2IKdaUne_8QwiAl6iyfg,Malaya Kitchen,8200-400 Providence Rd,Charlotte,NC,35.0952753,-80.7791381,4,101,,Restaurants;,,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
mkAb0midYXqRLFJI1CHLWA,Shane's Rib Shack,"9330 Center Lake Dr, Ste 100",Charlotte,NC,35.3488949,-80.8560302,3.5,51,Barbeque;Fast Food;,Barbeque;Southern;Restaurants;Fast Food;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
ACRXKq6Ngtktnvf6rdcGwQ,Cracker Barrel Old Country Store,3203 Queen City Dr,Charlotte,NC,35.2398179,-80.9181612,3.5,63,,Breakfast & Brunch;Southern;Diners;Restaurants;,,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-23:0,6:0-23:0,6:0-22:0
S7VVVT1a_fYdTifBrx4_6A,Ruby Tuesday,424 Cox Rd,Charlotte,NC,35.26333652,-81.13296843,2,24,Burgers;,,American (Traditional);,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
gqo-fkQyjs4ojJnDIsJyiQ,Starbucks,1961 E 7th St,Charlotte,NC,35.212502,-80.817808,3.5,54,Coffee & Tea;,Coffee & Tea;,,5:30-21:0,5:30-21:0,5:30-21:0,5:30-21:0,6:0-21:0,6:30-21:0,5:30-21:0
lMWyc22D62SRi5eyK_67Rw,Smoothie Remedy Cafe,2136 Ayrsley Town Blvd,Charlotte,NC,35.13885673,-80.93307254,5,9,,Juice Bars & Smoothies;,,7:0-17:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,9:0-14:0,None
4xsgyzyQ5K50AMkc4CoZEA,Corkscrew On 5th Wine & Coffee,"412 W 5th St, Ste C120",Charlotte,NC,35.2309645,-80.8451771,4,14,Food;Coffee & Tea;,Bars;Coffee & Tea;Restaurants;,,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-1:0,8:0-1:0,8:0-23:0
iXXTFcJgOKJbHgdizC26vw,Subway,13855 Conlan Cir,Charlotte,NC,35.0553914,-80.8517026,2.5,9,Sandwiches;,Restaurants;,,None,None,None,None,None,None,None
apgf_1gBlPhFK_Rh26NTPA,Morehead Street Tavern,400 E Morehead St,Charlotte,NC,35.217536,-80.849053,3,6,,Bars;,,None,None,None,None,None,None,None
H--ZetukzfZ8AO5968iJ5g,Freeman's Pub,173 W Main Ave,Charlotte,NC,35.2635718,-81.1833108,4,13,Beer;Food;,Restaurants;Breweries;,Irish;,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-2:0,18:0-2:0,None
IO3kl2cSL188ozomiknqmQ,McDonald's,9150 Lawyers Rd,Charlotte,NC,35.186895,-80.689738,2,8,Burgers;,Restaurants;,,None,None,None,None,None,None,None
KLluzHXsTV0zCw48EJTEEg,Londa's Place,3635 Mt Holly-Huntersville Rd,Charlotte,NC,35.32555,-80.947298,4,10,Soul Food;,Southern;Soul Food;,,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-17:0,11:0-17:0
9_onoqwv9ZdItxc8OlUKAg,Customshop Handcrafted Food,1601 Elizabeth Ave,Charlotte,NC,35.2138221,-80.8263692,4,176,Seafood;,Restaurants;,,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-21:0
a5AMQU423_e4n1AP4URETg,Domino's Pizza,"3335 Siskey Pkwy, Ste 200",Charlotte,NC,35.0830229,-80.7287281,2,8,Sandwiches;Chicken Wings;,Restaurants;,,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-1:0,10:30-1:0,10:30-0:0
ryhFIQc4NbAZIfq3JUvf1Q,CCs Sweet Potato Pies,,Charlotte,NC,35.3202223,-80.8875861,4.5,16,Desserts;Food;,Restaurants;,American (Traditional);,11:0-19:30,11:0-19:0,11:0-19:0,11:0-19:30,11:0-19:30,11:0-18:0,None
KjMSgV6Cp3dFX-N7CAZFbg,Metalmorphosis - Giant Head,3700 Arco Corporate Dr,Charlotte,NC,35.1514383,-80.9473859,4.5,28,,Local Flavor;,,None,None,None,None,None,None,None
IRExin7jYKnrTxm_TB3jug,Showmars Mint Hill,6850 Matthews Mint Hill Rd,Charlotte,NC,35.17193226,-80.658356,3.5,31,,Breakfast & Brunch;,,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-22:0,6:0-22:0,11:0-15:0
NMHyFtEj-AX0FuG3CaAzpA,Salsa's Mexican Restaurant,7900 Stevens Mill Rd,Charlotte,NC,35.1415282,-80.6251282,2.5,11,,,Mexican;,None,None,None,None,None,None,None
_-FkDma7ozwx7-sYA3wAvQ,Taco Bell,106 N Statesville Rd,Charlotte,NC,35.411622,-80.85526,3,16,Food;Fast Food;,Fast Food;Restaurants;,Tex-Mex;,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-2:0,7:0-2:0,7:0-1:0
nICEDIVnk6OJZMaDr1Dz3A,Los Alegres Compadres Family Mexican Restaurant,"315 S Polk St, Ste 4-E",Charlotte,NC,35.082645,-80.885621,3.5,4,,Restaurants;,,None,None,None,None,None,None,None
YaFM08fEdbp-iSon3Opsbw,Monterrey Mexican Restaurant,"1001 E Wt Harris Blvd, Ste A",Charlotte,NC,35.2941686,-80.7397847,3.5,76,Food;,,Mexican;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
OCusT983CS9195nTh8FPCQ,Menas Grill,1544 Matthews Mint Hill Rd,Charlotte,NC,35.11896,-80.696549,4.5,5,,,Mediterranean;,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,None
NwlAFYcFl2wmViUcX3mMZQ,China Kitchen,2115 N Cannon Blvd,Charlotte,NC,35.5233633,-80.61194,3,3,,,Chinese;,None,None,None,None,None,None,None
RFN2um_vsoliBtvLzH7PcA,Jack's Corner Tap,8301-1 Magnolia Estates Dr,Charlotte,NC,35.4761288,-80.8899692,3,62,,,American (Traditional);,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,10:0-2:0,10:0-0:0
pX_Gr9L5gXhmNx3YQe23Nw,New York Deli & Restaurant,8045 Providence Rd,Charlotte,NC,35.098439,-80.775959,3,60,Delis;,Restaurants;,,None,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,9:0-16:0,9:0-15:0
Wlg9fruyWcoW3VuPuRDcpA,Carvel,11508 Providence Rd,Charlotte,NC,35.0529811,-80.7707695,3.5,24,Ice Cream & Frozen Yogurt;Custom Cakes;,,,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,12:0-21:30
