business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
#NAME?,Mouton Vert,6000 Sherbrooke Street W,Montreal,QC,45.4686228,-73.619655,4.5,13,Coffee & Tea;Food;,Coffee & Tea;Restaurants;,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,9:0-20:0,9:0-20:0
RpykVNUWP425IrvtNPkm-A,Ok Poké,75 Avenue Shamrock,Montreal,QC,45.535092,-73.616113,4.5,3,Coffee & Tea;Food;,Coffee & Tea;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-17:0
kevp3zZnKe6z-erUffgHuw,Le Square,162 Rue Prince Arthur Est,Montreal,QC,45.515403,-73.5711616,3.5,22,,,French;,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0
Q0cecaxOmJZSdxsenqFqgg,Pizzéria N° 900 Peel,2049 Rue Peel,Montreal,QC,45.5014124,-73.5754872,4,74,Pizza;Food Trucks;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:30-23:0,11:30-22:0
aA8gdI4JfCgqyIJ81O72lg,C Thai,7112 St-Laurent Boulevard,Montreal,QC,45.5340161,-73.6170982,4.5,15,,,Thai;,None,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-23:0,None
6Ga5HaqK8fJGv4e278jPEg,Café Titanic,"445 Rue Saint-Pierre, Suite 104",Montreal,QC,45.5020021,-73.5576987,4,12,Sandwiches;,Restaurants;,,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,None,None
BdHgn-fG1hOGTNkN9kYbVA,Rôtisserie St-Hubert,1019 Rue Sainte-Catherine E,Montreal,QC,45.5173646,-73.5573424,3,29,Delis;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
kjA9wW2oko9B5D0ZHoKztQ,Château Amoo Jamal,1620 rue Sherbrooke,Montreal,QC,45.4960862,-73.5818604,3,13,,Restaurants;,,17:0-22:0,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30
J2MhXNOJ8RDwdrBVYmTl8A,Madisons NY Grill & Bar,460 Autoroute Chomedey,Montreal,QC,45.5270204,-73.7808191,3.5,10,Food;Beer;,Beer Bar;Bars;Restaurants;,Canadian (New);,None,None,None,None,None,None,None
Aq5S8bvK5zKDYU61l6-Qug,Maison Christian Faure,1225 Boulevard de Maisonneuve O,Montreal,QC,45.4993741,-73.5765504,3.5,6,Desserts;Coffee & Tea;Food;,Coffee & Tea;Restaurants;,French;,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0
HMffHj7qeJkPkWaffbjpsQ,Maison Bramble House,53 Avenue Donegani,Montreal,QC,45.4503017,-73.7867964,4,4,Specialty Food;,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,10:0-17:0,None
xy75eIZy-Qr_7c1vWUQJCQ,Petit Wok,1670 Boulevard de Maisonneuve O,Montreal,QC,45.4947507,-73.5800061,3,4,,,Chinese;Szechuan;,11:30-21:30,11:30-21:30,None,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30
07uIA9g45obULqGt7BLNqw,Le Petit Italien,1265 Rue Bernard O,Montreal,QC,45.51973357,-73.60929164,4,16,,Restaurants;Breakfast & Brunch;,,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,17:0-23:0,17:0-22:0
LjDmo1YSiuRme9NfAGrvAg,Lucci Café,1830 Rue William,Montreal,QC,45.48719816,-73.5671179,4.5,6,Coffee & Tea;,Restaurants;Coffee & Tea;Cafes;Juice Bars & Smoothies;,Italian;,9:0-17:0,9:0-17:0,9:0-17:0,9:0-19:0,9:0-0:0,9:0-17:0,9:0-17:0
m_Zfn3rZriVihppxewzRXA,Ristorante Il Cenone,6419 Gouin Boul W,Montreal,QC,45.5292318,-73.7247382,3.5,3,,Restaurants;,,None,None,None,None,None,None,None
y37ZCf7r2PrwxMLrwjBveA,Rotisserie Mile End,100 Rue Saint-viateur O,Montreal,QC,45.52445064,-73.59992759,3.5,12,,Restaurants;,,None,None,None,None,None,None,None
YXyDCXPVpu8qlOFHPKrBNw,La Distributrice,408 Avenue du Mont-Royal E,Montreal,QC,45.524164,-73.582606,4.5,24,Food;,Cafes;Restaurants;,,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-20:0,8:0-20:0,8:0-20:0
nrY2Qm3WTBwyqlLrNi49Lg,Ô Zeu,6730 Rue Sherbrooke Est,Montreal,QC,45.58386,-73.5421702,4,16,,Breakfast & Brunch;Diners;,,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,7:0-15:0
0Ul_eedbOO0EBvehwgCR1g,Le Ice & Tacos,19 Avenue du Mont-Royal E,Montreal,QC,45.5204879,-73.5863086,3,7,,,Tex-Mex;Mexican;Latin American;,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-4:0,12:0-4:0,13:0-21:0
cSad6Sv0C6N--U7NY5i88w,Aux Îles à Sucre,2222 Avenue du Mont-Royal E,Montreal,QC,45.53674,-73.57071,4.5,13,,Restaurants;,Caribbean;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:0,11:0-20:0
j-JedvOQYjOlif0MLCvVKg,Restaurant Le Leman,1175 Boulevard Robert-Bourassa,Montreal,QC,45.5023299,-73.5680289,4,13,,Restaurants;,Modern European;,11:30-14:0,11:30-14:0,11:30-14:0,17:30-21:30,11:30-14:0,17:30-21:30,None
Swj3YVo9lc9Kn9K3upIt1g,Fruits De Mer United Seafood Ltee,6575 Boulevard Des Grandes-Prairies,Montreal,QC,45.6066619,-73.6046249,5,5,Food;,,,None,None,None,None,None,None,None
qNqOVlOuCzcoG6b-LRhfKg,Maison Istanbul,5106 Rue Jean-talon E,Montreal,QC,45.57651915,-73.58332095,5,4,Pizza;Sandwiches;,Restaurants;,,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-0:0
utJFzFJev_InflusBZaKow,Diolo,232 Rue Jean-Talon O,Montreal,QC,45.5320062,-73.6204204,4.5,4,,Restaurants;,African;,5:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,5:0-11:0,5:0-11:0
VV3eGgvMkEVBg3yNtClMBg,Mémé Tartine,4601 Rue de Montreal,Montreal,QC,45.45853844,-73.57188297,3,10,Food;,,,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,8:30-18:0,8:30-15:0
eGQvDXzMP8VFf5QUvjOTSA,Boccone,6701 Boulevard Saint-Laurent,Montreal,QC,45.5319592,-73.6120632,5,3,,,Italian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,17:0-23:0,None
XoQGw-1a7oEZeKs3RC8CSw,Restaurant Su,5145 Rue Wellington,Montreal,QC,45.454902,-73.56773,4,45,,Restaurants;,Turkish;,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,10:0-15:0,10:0-15:0
qu1BIEUhCYNxc_3BTyIFFg,L'Étoile de l'Océan,101 Rue Rachel E,Montreal,QC,45.5190456,-73.5808766,4,7,,,Portuguese;,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:30,11:30-23:30,11:30-23:0
SPmtZj-kA3eAoXYC3dDOLQ,Cari Masala,9194 Rue Sherbrooke E,Montreal,QC,45.6091153,-73.5267267,3,6,,Restaurants;,,None,None,None,None,None,None,None
Z_XzE13zqGmAEWRmm3r_Vg,Laitue & Go,"1 Place Ville Marie, Suite 11515",Montreal,QC,45.5017817,-73.567755,3.5,3,Sandwiches;Food;Salad;,,,7:30-18:0,7:30-18:0,7:30-18:0,7:30-19:0,7:30-18:0,None,None
w7eXEQb3xdGDD3RnF7eTPw,Restaurant Johnny,603 Rue Saint-Georges,Montreal,QC,45.78400781,-74.00134004,4,4,,,Canadian (New);,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-2:0,8:0-1:0,9:0-0:0
Gw06IGh1OrxElqVgFOjlyA,Sushi Belle,4701Q Boulevard Saint-Jean,Montreal,QC,45.48743543,-73.84787229,4,6,Sushi Bars;,,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:30,11:0-20:30,11:0-20:0,11:0-18:0
tI7BShAlAendn_DKRZa4Tg,Hoai Huong,8500 Boul Taschereau,Montreal,QC,45.4437474,-73.4723989,3.5,9,,Restaurants;,Vietnamese;,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
extV9aTQoE8SdYfxqCU0tw,Buffet Chinois Fu Lam,1600 Boul Le Corbusier,Montreal,QC,45.5621573,-73.7323278,2,4,,Restaurants;,,None,None,None,None,None,None,None
17DMCE3ZqRZbGT9aS5TT4A,Adonis,7250 Boulevard des Roseraies,Montreal,QC,45.5999885,-73.5596529,3.5,3,Bakeries;Food;Fruits & Veggies;Ethnic Food;Specialty Food;,Bakeries;Ethnic Food;,,9:0-20:0,9:0-20:0,9:0-20:0,9:0-21:0,9:0-21:0,8:30-19:0,8:30-19:0
Lxe5I1HL-SiH8mA1c6OUmQ,Aux Cinq Parfums,9732 Rue Birnam,Montreal,QC,45.5360953,-73.6643141,3.5,6,,,Chinese;Asian Fusion;Thai;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,17:0-22:0,17:0-22:0
iTjrzUcFMMUEoSZxNSN-Tg,GAB,4815-A Saint-Laurent,Montreal,QC,45.52177443,-73.58970277,4.5,5,,Restaurants;,,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,10:0-18:0,10:0-18:0
9u-nVJmHz_fB6CFW41JI-w,Café 92,6703 Sherbrooke Rue O,Montreal,QC,45.4623931,-73.6325685,4.5,33,Food;Sandwiches;Soup;,Restaurants;,,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0
vRmOLiM4Ww3jyDPpJ-2J9g,Shamrock Fish,7015 Avenue Casgrain,Montreal,QC,45.5349067,-73.6148164,4.5,4,Food;Specialty Food;,,,7:0-18:0,7:0-18:0,7:0-18:0,7:0-20:0,7:0-20:0,7:0-18:0,7:0-18:0
KAXjB8fmQbjE-uwR916iJg,Six Pints - Académie de la Bière,"Montréal-Pierre Elliott Trudeau International Airport, 975 Boulevard Roméo-Vachon",Montreal,QC,45.46033816,-73.74773078,3,4,,Bars;Gastropubs;,,None,None,None,None,None,None,None
b7Nje66yp2lEaOIJtXLLMw,Ben & Florentine,7405 Boulevard Grande Allée,Montreal,QC,45.4580019,-73.4192025,4,5,,Breakfast & Brunch;,,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,7:0-15:0
GgocFk6T_aU0VCk8PLiSEQ,Station HO.ST,1494 Rue Ontario Est,Montreal,QC,45.5241656,-73.5604907,3.5,16,,Brasseries;Bars;,,15:0-2:0,15:0-2:0,15:0-2:0,11:30-2:0,11:30-2:0,14:0-2:0,14:0-2:0
n13D0oPyaa96BtZv-Yxb6Q,Quartier-Perse,4241 Decarie Boul,Montreal,QC,45.479166,-73.619128,3,26,,,Persian/Iranian;Middle Eastern;,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,11:30-23:0,17:0-23:0,17:0-23:0
6suS1-FtOdwvdmAXZ5SdEw,Copper Branch,600 Boulevard de Maisonneuve Ouest,Montreal,QC,45.5041009,-73.5710036,3,15,Gluten-Free;,Juice Bars & Smoothies;Breakfast & Brunch;Restaurants;Vegetarian;,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,8:0-20:0,8:0-20:0
Xsb_qhfvj0p_ys81-z9SPg,QDC Burger,1181 Rue de La Montagne,Montreal,QC,45.4971983,-73.5732314,3.5,27,Burgers;,,,None,11:30-23:0,11:30-23:0,11:30-23:0,11:30-4:0,11:30-4:0,12:0-0:0
OKAf_WCLS4YN-afZIq9B1A,Chez Cora,3520 Boulevard Des Sources,Montreal,QC,45.4882869,-73.8011905,3,4,,Restaurants;,,None,None,None,None,None,None,None
vZT8FyPWsLEY-7BETi5iCQ,Boston Pizza,2100 Av Pierre-Peladeau,Montreal,QC,45.560628,-73.741411,3,8,,Restaurants;,,None,None,None,None,None,None,None
REWOzmARk5FVQFGjDyMvWA,Antidote,3459 Rue Ontario E,Montreal,QC,45.5438876,-73.5458327,4,20,Food;,Juice Bars & Smoothies;Restaurants;Delicatessen;,,9:0-17:0,9:0-17:0,9:0-19:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-18:0
UhHuqyWJ5YP9CC8Y-m808g,Le Petit Pêcheur,5131 Boulevard Decarie,Montreal,QC,45.484233,-73.629563,4.5,3,Seafood;,Restaurants;Bars;,,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
a9jnIeFqCh4-3pjwMaJ-vA,La Réserve,1Boulevard Sardaigne,Montreal,QC,45.37037995,-73.50550555,4.5,3,Tapas/Small Plates;,Restaurants;,,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,17:0-23:0,17:0-22:0
Hkdq1q2ohnViJnqaZij-wQ,Thai Express,977 Sainte-Catherine Rue W,Montreal,QC,45.5012661,-73.57239,2,4,,,Thai;,None,None,None,None,None,None,None
C5f0zLJ822I1EvVLplJDcg,Oasis,1743 Rue Saint Denis,Montreal,QC,45.5157615,-73.564602,5,3,,,Caribbean;,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-0:0,12:0-0:0,13:0-22:0
ahylp2gGtSgTMSQBvKAq9g,Café Vito,151 Rue Villeray,Montreal,QC,45.5384181,-73.6245508,4.5,49,Food;Bagels;Ice Cream & Frozen Yogurt;Coffee & Tea;,Restaurants;Coffee & Tea;,,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0
2J7KcwI-9KNcilNmK2EewA,Restaurant Dong Que,1210 Rosemont Boul,Montreal,QC,45.5360012,-73.5938056,4,7,,Restaurants;,,None,None,None,None,None,None,None
dj4UB_e5xYF3IMQucIIYsQ,Café Maurizio,3509 Boulevard Saint-Laurent,Montreal,QC,45.5133458,-73.5710262,3,24,,Restaurants;,,9:30-23:0,9:30-23:0,9:30-23:0,9:30-1:0,9:30-1:0,9:30-1:0,9:30-23:0
Rcawf6aCHdLZe7mTLxlcLQ,Boulangerie Premiere Moisson,895 De La Gauchetiere Rue W,Montreal,QC,45.4999489,-73.5666644,4.5,64,Food;Bakeries;Desserts;,Bakeries;,,None,None,None,None,None,None,None
uLzgiSqVg5Pr93VVXSdOlg,Nouilles de Lan Zhou,1006 Boulevard Saint-Laurent,Montreal,QC,45.5077814,-73.55955711,4,256,,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0
koG71Tmokay8IBV580qanA,Blvd44,2108 Boulevard Saint-laurent,Montreal,QC,45.5123106,-73.5690167,2.5,12,,Lounges;,,22:0-3:0,None,None,None,22:0-3:0,22:0-3:0,None
Fj7byWJ2ALHIaKKLTWzsRA,Ferme Guyon,1001 Rue Patrick-Farrar,Montreal,QC,45.4120599,-73.31212451,4,3,Cheese Shops;Food;Specialty Food;,Local Flavor;Delicatessen;,,8:30-18:0,8:30-18:0,8:30-18:0,8:30-19:0,8:30-19:0,8:30-17:0,8:30-17:0
7MacgLhLGiXvZoZdhgeKPw,De Farine et d'Eau Fraîche,1701 Rue Amherst,Montreal,QC,45.518973,-73.5603338,4.5,42,Food;Sandwiches;Coffee & Tea;,Breakfast & Brunch;Restaurants;Coffee & Tea;,,7:30-17:0,8:0-16:0,8:0-16:0,8:0-17:0,8:0-17:0,10:0-16:0,10:0-16:0
qNfZ-qKq92kPrDYNcexZ9Q,Chocolats Privilège,138 Avenue Atwater,Montreal,QC,45.4796561,-73.5768779,4,13,Specialty Food;Food;,,,8:30-18:0,8:30-18:0,8:30-18:0,8:30-19:0,8:30-20:0,8:30-17:0,8:30-17:0
hChPQiRlYqVaP_3r-HbfXQ,Restaurant Savoy Deli,365 Boul SIR-Wilfrid-Laurier,Montreal,QC,45.5632428,-73.187116,3.5,3,Delis;Sandwiches;,,,None,None,None,None,None,None,None
rIlig6V-irV9wjKvquqNyw,San Pietro Bakery,1950 Rue Jean-Talon E,Montreal,QC,45.5491283,-73.605911,4.5,3,Food;Bakeries;,Bakeries;,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-19:0,8:0-19:0
S-TZEcA589-CNiqBIJmB3A,Picadilly Bakery & Pastry Shop,542 Ogilvy Av,Montreal,QC,45.5286117,-73.6255009,3.5,3,Bakeries;,Bakeries;,,None,None,None,None,None,None,None
PcjhGBfbKFvptL24BIrW7g,Carambola,72 Rue Cameron,Montreal,QC,45.45749765,-74.14063163,4.5,15,,Restaurants;,Canadian (New);,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0
tqVpJ8DaqWf4CG8CIskHfg,Bedondaine & Bedons Ronds,255 Rue Ostiguy,Montreal,QC,45.4465983,-73.2860651,4.5,12,,Brasseries;Bars;,,None,14:0-0:0,14:0-0:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-23:0
eJVx8400SC82yL22m0JAFg,Dépanneur A.S.,5191 Boul Saint-Laurent,Montreal,QC,45.5239867,-73.594378,4,5,Beer;,,,None,None,None,None,None,None,None
GPpI-lZIp8nxCHdaJzG5uQ,Rockaberry,1500 Avenue Atwater,Montreal,QC,45.4887994,-73.5849298,2.5,11,Desserts;,,,None,None,None,None,None,None,None
2b61j8qm1uwOaZyzxNebJA,La Cage Aux Sports,10715 Boulevard Pie,Montreal,QC,45.5891369,-73.6355805,2,5,,Bars;,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-23:0
C9dN7uMAMPAcKNEN8y3Yag,Jouney,1486 Rue Sainte-Catherine O,Montreal,QC,45.4953881,-73.5770035,4,4,,Restaurants;,Mediterranean;,7:30-21:30,7:30-21:30,7:30-21:30,7:30-0:0,7:30-0:0,7:30-0:0,7:30-21:30
Lg336EjCnjFLG898pBqwbA,Kiwa,5688 Avenue Monkland,Montreal,QC,45.47430081,-73.62426002,4,10,,,Korean;,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-21:30
TjvDMyJOy0eSil3kOGUxPQ,Lola Rosa,4581 Avenue Du Parc,Montreal,QC,45.51747776,-73.59088104,4,125,Gluten-Free;,Restaurants;,,17:0-21:30,17:0-21:30,17:0-21:30,11:30-21:30,11:30-22:30,11:0-22:30,11:0-21:30
NTrs5VIgrzl_Kea8xNMbEw,Cora,7573 Boulevard Newman,Montreal,QC,45.44012982,-73.62244253,4.5,3,,Breakfast & Brunch;,,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,7:0-15:0
zCcxqVEEe2H8BkMTtjRGug,C15 Pizza,7070 Avenue Henri-Julien,Montreal,QC,45.5364653,-73.6146713,4,7,,Restaurants;,,None,None,None,None,None,None,None
BTaBl31RXoiva4c_R6mliQ,Iris,50 Jarry Rue E,Montreal,QC,45.5396541,-73.6306399,4,5,,Restaurants;,Salvadoran;Latin American;,9:0-15:0,None,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
yQ9ozRnd33UYff2uMQhbTg,La Cardeline,5225 Avenue du Parc,Montreal,QC,45.52067811,-73.59834887,5,3,Food;,,,None,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,10:0-17:0
0HJvV5cLxSN5uDgZUBtgBA,Pintxo,256 Rue Roy E,Montreal,QC,45.517884,-73.5737325,4.5,78,Tapas/Small Plates;,Restaurants;,Spanish;,18:0-23:0,18:0-23:0,18:0-23:0,18:0-23:0,18:0-23:0,18:0-23:0,18:0-22:0
_yTSTw-agc-EPQu2_6NH9g,Restaurant Pappas Souvlaki,380 Route 132 Saint Constant,Montreal,QC,45.39207,-73.57851,3,6,,,Greek;Lebanese;Canadian (New);Middle Eastern;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,8:0-23:0,8:0-22:0
mCeGAUOHDQ8EDBPPt-ADTw,Fuki Sushi Bar,808 Boulevard Curé-Labelle,Montreal,QC,45.539786,-73.747793,3.5,11,Sushi Bars;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,16:0-21:0,16:0-21:0
#NAME?,Chez Carl,3000 Rene-Levesque Boul,Montreal,QC,45.4668831,-73.5411881,4,12,Pizza;,,,11:30-21:30,11:30-21:30,11:30-22:0,11:30-22:0,11:30-22:0,17:0-21:30,17:0-21:30
eWk3TkAKMSm3BMoPOm6yzw,Le Barbare,4670 Rue Saint-Denis,Montreal,QC,45.52485,-73.585356,3,13,Burgers;,Vegetarian;Restaurants;,,None,None,None,None,None,None,None
#NAME?,Le Showwok,2081 Rue Sainte-Catherine O,Montreal,QC,45.4915639,-73.5825277,3.5,7,Soup;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,12:0-23:0,16:0-22:0
h_pNipJ6r0zliPIs6MzR6A,L2 Lounge,3035 Boulevard le Carrefour,Montreal,QC,45.56921695,-73.75228554,2.5,4,Coffee & Tea;,Coffee & Tea;Tea Rooms;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:0-17:0,10:0-17:0
dojDJwYR8e-qdjgTYU_qGg,One More Tea,277 Rue de la Commune E,Montreal,QC,45.5080907,-73.551814,4,4,Bubble Tea;,,,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0
pfBlGiayA4AvaZ4C5idbEQ,La Tour de L'horloge,Rue Quai de L'horloge,Montreal,QC,45.51224595,-73.54582864,3,6,,Local Flavor;,,None,None,None,None,None,None,None
TZX3ZexND_N_cKTaOt_NtA,Z Tapas Lounge,1 Boulevard René-Lévesque Est,Montreal,QC,45.5091878,-73.5616837,3.5,13,,Lounges;Restaurants;,,None,None,None,None,None,None,None
Jadp-zRKLOmav3aECRjALw,Mikes Restaurant,1348 Sainte-Catherine Rue O,Montreal,QC,45.4973125,-73.5755984,2.5,24,Pizza;,Restaurants;,,None,None,None,None,None,None,None
D9ICU7RGXtqzD9q83Wg79Q,La Succursale,3188 Rue Masson,Montreal,QC,45.5502732,-73.5735729,4,22,Food;,Breweries;,,15:0-1:0,15:0-1:0,15:0-3:0,15:0-3:0,13:0-3:0,13:0-3:0,13:0-1:0
R8TSCE3fqfDBLAx52jGGgA,Restaurant Pizzaiolle,600 Rue Marguerite d'Youville,Montreal,QC,45.4990462,-73.5542802,4,41,Pizza;,Restaurants;,,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0
y8Y8l5MVX58gIUCgJLm2jQ,Les Cocottes,51 Rue Beaubien E,Montreal,QC,45.531071,-73.607999,4,14,,Cocktail Bars;Breakfast & Brunch;Gastropubs;Restaurants;,International;French;Italian;,None,17:0-23:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,10:0-15:0
ene4kjtpR11Leves43JunQ,Zante,9030 Boulevard de l'Acadie,Montreal,QC,45.53123061,-73.65118814,3.5,6,,Restaurants;,,17:30-0:0,17:30-0:0,17:30-0:0,17:30-0:0,17:30-2:0,17:30-2:0,17:30-0:0
gkC097ka77WZkHjp1CWP1A,Charcuterie Van Winkles,221 Rue St. Paul O,Montreal,QC,45.5025122,-73.5555426,4,4,,Restaurants;,,None,None,None,None,None,None,None
RWUKT_N6PTyWEsiWQ5VBXg,Annies Sur-Le-Lac,76 Rue Sainte-Anne,Montreal,QC,45.4031785,-73.950927,3,5,,Bars;,,None,None,None,None,None,None,None
2bxC4xhoaKPhLSqOMvULmQ,Pizza Ste-Dorothee,557 Ch Du Bord-De-L'eau,Montreal,QC,45.519632,-73.806009,3.5,3,,Restaurants;,,None,None,None,None,None,None,None
4Rp1y8L_zecjHt6AvKtekg,Factory,3435 Boulevard St-Laurent,Montreal,QC,45.5128836,-73.5699696,2.5,3,,Restaurants;,,None,None,None,None,None,None,None
4KM-jp1HtAZNsgwMT0gyNA,Serano Bakery,4134 Ch Du Souvenir,Montreal,QC,45.546366,-73.760777,3.5,7,Food;,,,None,None,None,None,None,None,None
de_wsnOXf4mVVd4jlISmFg,Basha - Marché Jean Talon,286 Rue Jean-Talon E,Montreal,QC,45.53705848,-73.61572053,4,11,,Restaurants;,Middle Eastern;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
Whitpe60IPHvDsT_oCINyg,L'Auberge Saint-Gabriel,975 Boulevard Roméo Vachon N,Montreal,QC,45.4571439,-73.7511887,2.5,3,,Bars;,Canadian (New);,None,None,None,None,None,None,None
e2BfYiq7HduvAwuuZzzkOg,Café Gitana,2080A Rue Saint-Denis,Montreal,QC,45.51634,-73.566517,3.5,47,Ethnic Food;Food;Coffee & Tea;,Ethnic Food;Bars;Coffee & Tea;,,12:0-3:0,12:0-3:0,12:0-3:0,12:0-3:0,12:0-3:0,12:0-3:0,12:0-3:0
YwRGdP_Vu4WDDT6eNNNROw,Chingu,5171 Avenue du Parc,Montreal,QC,45.520372,-73.5971231,4.5,13,,Bars;Restaurants;Brasseries;,Vietnamese;Korean;Canadian (New);,11:30-21:0,11:30-21:0,11:30-21:0,11:30-2:0,11:30-3:0,8:0-3:0,8:0-21:0
Mx6eSGS-1XNRgG9vAF6QcQ,Restaurant Le Jolifou,1840 Rue Beaubien E,Montreal,QC,45.5437097,-73.5960955,3,3,,,Canadian (New);,None,None,None,None,None,None,None
oRedpITXBxDeJexmp-zAcg,Mangue & Melon,138 Atwater Ave,Montreal,QC,45.47995175,-73.57735422,3,4,Food;,,,None,None,None,None,None,None,None
ocopYdoCGSD-yKL3hhjoAw,Pigeon,1392 Maisonneuve Boulevard O,Montreal,QC,45.4974876,-73.5780303,4,17,Coffee & Tea;,Cafes;Coffee & Tea;Restaurants;,,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,9:0-19:0,9:0-19:0
aKMbGbtYkiEwkV61GsZgYw,Edgar Hypertaverne,1562 Mont-Royal Avenue E,Montreal,QC,45.5317254,-73.5757006,4.5,8,,Bars;Lounges;,,17:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,17:0-3:0
0tdb8obKuQ41aZ5QPIC7EQ,Second Cup,3801 Boulevard Saint-Laurent,Montreal,QC,45.515611,-73.575937,3.5,10,Coffee & Tea;,Cafes;Restaurants;Coffee & Tea;,,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0
