business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
xcjEnqXQU4a6FfomtQR9tQ,Pennsbury Pub & Grill,1049 Pennsbury Blvd,Pittsburgh,PA,40.4285052,-80.1021058,4,14,,Bars;Restaurants;,American (New);,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
gXzQb8auHnhNxJ9EF2F-tA,Domino's Pizza,2600 Ardmore Blvd,Pittsburgh,PA,40.4134817,-79.8458228,2,22,Chicken Wings;Sandwiches;,Restaurants;,,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-2:0,10:0-2:0,10:0-1:0
oS96aJIHFWcFAlGHKKXjaw,La Gourmandine Bakery & Pastry Shop,4605 Butler St,Pittsburgh,PA,40.4730974,-79.9588647,4.5,364,Bakeries;Food;,Bakeries;Restaurants;,,7:30-16:30,7:30-16:30,7:30-16:30,7:30-16:30,7:30-16:30,9:0-14:30,9:0-14:30
UUo3yws6zY3OAEVZbirn4g,Peppi's,1721 Penn Ave,Pittsburgh,PA,40.4502295,-79.9856783,4,67,,Restaurants;,,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-20:0,11:0-15:30
7Ny6x4wX1JJLqdVeKQ1JYg,Mama C's,Ritzland Shopping Ct,Pittsburgh,PA,40.4586216,-79.8184684,4.5,3,,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,14:0-20:0
kT9SuRVTapbDgFGMcg1Rqg,Murray Avenue Grill,1720 Murray Ave,Pittsburgh,PA,40.4372778,-79.9231863,3.5,125,,,American (New);,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0
ZR_UyVncA3R3pQu79MGr_A,Bartram House Bakery,4120 Washington Rd,Pittsburgh,PA,40.2649002,-80.1307667,3.5,41,Bakeries;Food;Patisserie/Cake Shop;,Bakeries;,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-22:0,7:0-22:0,8:0-16:0
nWO956JzoKr1uKD3VIkp5A,Au Bon Pain Co,"120 5th Ave, Ste 210",Pittsburgh,PA,40.441888,-80.003443,3.5,6,,Restaurants;,,None,None,None,None,None,None,None
V9cuDVUS1NCSfPmmabUkvw,Pittsburgh Fish & Chicken,1312 Benton Ave,Pittsburgh,PA,40.4843332,-80.0363141,4,10,Fish & Chips;Chicken Wings;,Restaurants;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-19:0
1MrJJ9tyNyfFrxaNZ67xFg,Silk Road Gourmet Chinese,"5301 Grove Rd, Ste 1",Pittsburgh,PA,40.35910707,-80.00208978,4,95,Sushi Bars;,Steakhouses;,Japanese;Chinese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,12:0-21:0
3frFidAcPVYAFB2RxxkIdA,Star of India,412 S Craig St,Pittsburgh,PA,40.4448167,-79.9489713,3,17,,Restaurants;,Indian;,None,None,None,None,None,None,None
49taxSIx7Gwdjnr10QrnUw,Zaiaka,924 Presque Isle Dr,Pittsburgh,PA,40.462932,-79.706651,4,48,,Restaurants;,Pakistani;,None,17:0-21:30,17:0-21:30,17:0-21:30,17:0-21:30,17:0-21:30,17:0-21:30
-40RDS4F54qiGiEQUsZaXA,Joey D's Bar & Grille,2801 Freeport Rd,Pittsburgh,PA,40.539114,-79.832452,3.5,3,,Restaurants;,American (Traditional);,None,None,None,None,None,None,None
WBwB_ydYDNHwwd5U2U8UvQ,Jimmy John's,1027 Penn Ave,Pittsburgh,PA,40.4447346,-79.9946013,3.5,9,Food;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,40.428768,-79.964499,4,561,Food;,Bars;Restaurants;Breweries;,German;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-2:0,11:0-2:0,12:0-23:0
x8lqSZH33vZ6WM1gtdJvog,The Upper Crust Pizza,715 Dorseyville Rd,Pittsburgh,PA,40.54612,-79.9015516,3.5,18,Sandwiches;Pizza;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,15:0-21:0
gRPDzmMU_0pQo7LyxrZ2Lg,Mitty's Restaurant & Pizzaria,6108 Brownsville Rd Ext,Pittsburgh,PA,40.26637976,-80.0025972,3.5,18,Pizza;,,,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,8:0-22:0,8:0-22:0
BpJDI4Fj92lLNALQQeLvLg,Slice On Broadway,115 Federal St,Pittsburgh,PA,40.4471069,-80.00413897,4,29,Salad;Sandwiches;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-20:0
-1xCh7Cocn6IwFzhELyohA,Jose' and Tony's Mexican Restaurant,1573 McFarland Rd,Pittsburgh,PA,40.3932623,-80.0458648,2.5,37,,Restaurants;,Mexican;,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,13:0-2:0
NuFfgfXL_0OXFZ93oABgUA,Francos Italian Restaurant,8 Brilliant Ave,Pittsburgh,PA,40.4892337,-79.900994,3.5,3,,,Italian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,14:0-20:0
#NAME?,The Enrico Biscotti,2022 Penn Ave,Pittsburgh,PA,40.4513159,-79.9832024,4,150,Food;Bakeries;,Restaurants;Bakeries;,Italian;,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,9:0-14:0
FGL0dGh9450_SEtDNlU3Cg,Gino Brothers Pizzeria & Bar,55 Alpha Dr W,Pittsburgh,PA,40.53885847,-79.83574148,3,26,,Restaurants;,Italian;,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-1:0,10:0-1:0,10:0-23:0
ACv-E8CeuStwaRamy3cCrQ,Sonic Drive In,1027 Washington Pike,Pittsburgh,PA,40.3654355,-80.1096268,3,18,,Restaurants;,,None,None,None,None,None,None,None
hNmSL-HfN_IdPlWXP1ILEw,New Way Gourmet,3832 Penn Ave,Pittsburgh,PA,40.4645039,-79.9602215,4.5,9,Pizza;Delis;Sandwiches;,Restaurants;,,9:0-19:0,9:0-19:0,9:0-19:0,9:0-18:0,9:0-19:0,None,None
Ea-6xpe581a_mmeD3W3mog,Giant Eagle,"9805 McKnight Rd, Ste 6",Pittsburgh,PA,40.586393,-80.04298,3.5,5,Food;Specialty Food;,,,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0
#NAME?,The Fan Club,314 Airbrake Ave,Pittsburgh,PA,40.395429,-79.8060191,3.5,3,,Restaurants;Bars;,,None,None,None,None,None,None,None
F32TBGo4dVLYxsgllAUQ3w,Speedies Pizza,514 Route 30,Pittsburgh,PA,40.4507418,-80.2507637,3,5,Pizza;,,,None,None,None,None,None,None,None
IXt1wLqlpL50aic174gzAA,Grandma Rose's Catering & Pastry,2311 Babcock Blvd,Pittsburgh,PA,40.51353703,-80.00117812,2.5,4,Donuts;Food;Bakeries;Desserts;,Bakeries;,,9:0-17:0,9:0-17:0,8:30-17:0,7:30-17:0,7:30-17:0,8:0-14:0,None
cKRGB46UJp3z3TgVlzk4tw,Sirena Taco Joint & Bar,"3909 Washington Rd, Ste 201",Pittsburgh,PA,40.27116,-80.125909,3,67,,Bars;Restaurants;,Latin American;Spanish;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,None
rOyJdbHFLn21KKRh7RlGRw,Nardi's Fine Dining,4099 William Penn Hwy,Pittsburgh,PA,40.4390689,-79.7697689,3.5,6,,,American (Traditional);,None,None,None,None,None,None,None
P6N8qIUlu2IEKr1_pdg00Q,Amili's Pizzeria,1021 Brownsville Rd,Pittsburgh,PA,40.4062667,-79.99208397,3.5,4,Pizza;,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-12:0,11:0-12:0,None
05eAmJ5grMsan3oEHmutmQ,Beer on Butler,4811 Butler St,Pittsburgh,PA,40.476316,-79.957802,4,4,Beer;,,,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-21:0
HjCCyjPiqg_cRMdwEzODUQ,Ugly Dog Saloon,2351 Noblestown Rd,Pittsburgh,PA,40.4268152,-80.0551373,3.5,29,Chicken Wings;,Restaurants;,American (Traditional);,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
8YPN2m6e-M_NKU5L8DCVQw,Gameroom,3504 Main St,Pittsburgh,PA,40.3856455,-79.9031422,3.5,5,,Bars;,,None,None,None,None,None,None,None
995cDn3wIwi4pw4N_uLSqw,Starbucks,1000 Ross Park Mall Dr,Pittsburgh,PA,40.5428252,-80.0075487,4,5,Food;Coffee & Tea;,Restaurants;Cafes;Coffee & Tea;,,None,None,None,None,None,None,None
6WU_JVpPPnbAfBvMcRoPuw,Bartram House Bakery & Cafe,2612 E Carson St,Pittsburgh,PA,40.4273732,-79.9681119,3.5,70,Desserts;Food;,Cafes;Restaurants;,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,8:0-17:0
uarJTrBc8VsXlZm9qlQVAw,Round The Corner Carry Out,2056 Saxonburg Blvd,Pittsburgh,PA,40.62557729,-79.86075732,5,8,,Restaurants;,,11:0-20:0,None,11:0-20:0,11:0-20:0,11:0-22:0,11:0-22:0,11:0-20:0
87rslhpXfVcJXN1_DiUQ9A,Crazy Mocha,"1001 Liberty Ave, Ste 101",Pittsburgh,PA,40.4442087,-79.9946687,3.5,10,Food;,,,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,8:0-14:0,8:0-12:0
h52xXFs7C2X10jR9Aec2NA,Dunkin' Donuts,28 Market Sq,Pittsburgh,PA,40.4409386,-80.00303703,3,16,Food;Donuts;,,,6:0-19:30,None,6:0-19:30,6:0-19:30,6:0-19:30,8:0-16:30,8:0-13:0
x2wfT_y8TgCfEHD7DSyL5A,Fox's Pizza Den,12244 Frankstown Rd,Pittsburgh,PA,40.4722965,-79.8190332,2,3,Sandwiches;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
8y55hDrgv0ZgkpU9Q1j0xA,McDonald's,Kennywood & Hoffman,Pittsburgh,PA,40.3849854,-79.8626605,1.5,7,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
yGfmwUKrZG4O2eNXP2JS1g,Park Place Pub,5719 Bryant St,Pittsburgh,PA,40.4762806,-79.9208471,3,30,,Bars;Restaurants;,American (Traditional);,None,None,None,None,None,None,None
yhT2iTPtvQttZxYS9cNF0A,Franks Pizza  and Chicken,1722 Mt Royal Blvd,Pittsburgh,PA,40.5263857,-79.9633474,3,22,Chicken Wings;,Restaurants;,Italian;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-22:0
sAU0FbmsQwcwk3uvvvtIgw,Schmidt's Tavern,3069 Cliff Mine Rd,Pittsburgh,PA,40.453621,-80.197647,4,21,,,American (Traditional);,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-2:0,11:0-2:0,None
IWR_lD6FZSlSlc_agLSwQg,Pennsylvania Wine Cellar,125 Station Sq Dr,Pittsburgh,PA,40.4330076,-80.0045618,3.5,9,Food;,,,None,None,None,None,None,None,None
MdR6htOIm-LF051qUCKmGg,Pittsburgh Chop House,5305 Campbells Run Rd,Pittsburgh,PA,40.4421231,-80.1570374,3,4,,Steakhouses;,,None,None,None,None,None,None,None
A4kCvILTgfr_2cG0_yGNiw,Green Pepper,2020 Murray Ave,Pittsburgh,PA,40.434176,-79.922987,3.5,129,,,Korean;,17:0-22:0,None,17:0-22:0,17:0-22:0,17:0-22:0,12:0-14:0,12:0-14:0
z4KriCQPuPJnFr0NGgApbw,Papa J's,200 E Main St,Pittsburgh,PA,40.4081527,-80.085153,3,115,,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0
4VIAadQ0yZGss1vNHWUk9g,Roasted Barrelhouse & Eatery,3705 Butler St,Pittsburgh,PA,40.466497,-79.9648206,3,35,,Beer Bar;Cocktail Bars;Bars;,American (Traditional);,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-2:0,11:0-2:0,None
LM3DK2j8W8mmD5_zEEku3Q,Paradise Island Bowl and Beach,7601 Grand Ave,Pittsburgh,PA,40.515278,-80.1428367,3.5,26,,Bars;,,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-3:0,9:0-3:0,12:0-0:0
k8NHw2fUjisdp38PLCl0JA,Giant Eagle,1901 Murray Ave,Pittsburgh,PA,40.43550914,-79.92262898,2,45,Food;,,,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0
z0RcnOcev3kVMXmaXWZZ1g,Getgo From Giant Eagle,1081 Freeport Rd,Pittsburgh,PA,40.48766661,-79.88328998,3,17,Food;,,,None,None,None,None,None,None,None
UTodxk-Mjmvf_Zc7f5pdTw,McDonald's,3760 William Penn Hwy,Pittsburgh,PA,40.4353737,-79.7868838,1.5,7,Fast Food;Burgers;,Fast Food;,,None,None,None,None,None,None,None
K-AvP-T--ZNRmyr0pU36Ng,Popeyes Louisiana Kitchen,2010 Wharton St,Pittsburgh,PA,40.4303332,-79.9766859,3,14,Chicken Wings;Fast Food;,Restaurants;Southern;Fast Food;,,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-23:0,10:30-23:0,10:30-22:30
2wU2cdWiKegJujTliMJx0w,La Felice Pizza And Pasta,3324 Babcock Blvd,Pittsburgh,PA,40.533501,-80.0184733,3.5,36,Sandwiches;Halal;Pizza;,Halal;Restaurants;,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,11:0-23:0
2jwpM5qhFCf8rpW1LeG7lA,Jimmy John's,"4840 McKnight Rd, Ste C",Pittsburgh,PA,40.527941,-80.0061417,2.5,7,Sandwiches;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
JgP4jfub4YWf1ErdaRAmTQ,Sewickley Cafe,409 Beaver St,Pittsburgh,PA,40.5412635,-80.1814021,3.5,39,,,American (New);,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:30,10:30-21:30,11:0-15:0
cJREFoHP-dAYmwDzfWOHbA,Italian Village Pizza,979 Freeport Rd,Pittsburgh,PA,40.48813,-79.886946,3.5,29,Pizza;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-23:0,11:0-22:0
LTpv1IAniQ8QICHrIEwntQ,Somma Pizza Restaurant & Sports Bar,380 Route 909,Pittsburgh,PA,40.5274519,-79.8107101,3.5,22,,Bars;Restaurants;,,None,None,None,None,None,None,None
yU_z2d0TnLBBFEEYMYhKJA,Latitude 360,200 Quinn Dr,Pittsburgh,PA,40.445902,-80.17785783,2.5,76,,Restaurants;Bars;,American (New);,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
mqiHZYNXnMLaEK87JZOzmA,Tasty Chinese Restaurant,213 S Highland Ave,Pittsburgh,PA,40.458497,-79.9246661,3,29,,,Chinese;,17:0-21:30,17:0-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-22:0,11:30-21:30
ruD4E_OMlfEXTdMV0lDFIg,Carmi Family Restaurant,917 Western Ave,Pittsburgh,PA,40.4515843,-80.017124,4,156,,Restaurants;,,None,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-16:0
wVcGwtZEE6Ojd33z3EvPBA,Seoul Mart,4701 Fifth Ave,Pittsburgh,PA,40.447245,-79.9472007,2.5,19,Food;,,,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,10:0-19:0,None
VqZ-L3HXJlbZGRHs2DiT7g,The Mac & Gold Truck,,Pittsburgh,PA,40.4475255,-79.9933976,4.5,39,Food Trucks;Food;,,,None,None,None,None,None,None,None
aMaTfq-8li4OFvX4kAQLhw,Three Little Birds Cafe & Juice Bar,3447 Harts Run Rd,Pittsburgh,PA,40.5504803,-79.9140805,4.5,10,Coffee & Tea;Bagels;,Breakfast & Brunch;Coffee & Tea;Juice Bars & Smoothies;Restaurants;Cafes;,,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,7:30-18:0,7:30-16:0
XHVwfpAR4cna4zboZ5rPtA,Brrats Deli,1703 Monongahela Ave,Pittsburgh,PA,40.4235144,-79.8911308,4.5,5,Delis;,,,10:30-19:0,10:30-19:0,10:30-19:0,10:30-19:0,10:30-19:0,11:0-18:0,None
d0aLkD3VQ3sijckod-oSDg,Steel Cactus,115 Federal St,Pittsburgh,PA,40.44758122,-80.00436023,2.5,44,,Bars;Beer Bar;Restaurants;,,11:0-14:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,12:0-18:0
qVhFe0aIoNSBxfLReS3-PQ,Kevin's Deli,101 N Dithridge St,Pittsburgh,PA,40.4469698,-79.9507326,4.5,32,Delis;,,,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,None,None
AYr2URtjoQ8Toh8_Jr4G6A,Rose Tea Cafe,412 S Craig St,Pittsburgh,PA,40.444838,-79.9488538,2.5,60,Food;Bubble Tea;,,Chinese;Taiwanese;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0
lYSV7xI8lhO76kZs-z2MOw,Waffle Shop,124 S Highland Ave,Pittsburgh,PA,40.4604323,-79.9252567,3.5,15,,Restaurants;,,None,None,None,None,23:0-3:0,23:0-3:0,10:0-14:0
hXmwjL2LeWlsZCAGRUrP2w,Vocelli Pizza,1786 Golden Mile Hwy,Pittsburgh,PA,40.4452748,-79.7129456,2.5,5,Pizza;,,,None,None,None,None,None,None,None
CiFoN_1EW0W2McTJpLtN9w,Salem Halal Meats & Groceries,338 S Bouquet St,Pittsburgh,PA,40.4400241,-79.9532523,4.5,12,Specialty Food;,,,None,None,None,None,None,None,None
URpAp76v2SVBbDJr3Obasg,Pittsburgh Pizza Point,7615 Saltsburg Rd,Pittsburgh,PA,40.476307,-79.778563,3,4,Food;Pizza;,Restaurants;,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0
ytU-tGhd5ZW9ouWW6JHpMg,Jolina's Mediterranean Cuisine,1011 Brookline Blvd,Pittsburgh,PA,40.3919798,-80.0173009,4.5,24,Soup;,,Mediterranean;Middle Eastern;,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-21:30,11:0-21:30,12:30-20:0
og04KLFbOsvu7vTy-uchTA,Get Go Fuel Station,6513 Steubenville Pike,Pittsburgh,PA,40.44744898,-80.16284065,3.5,12,Food;,,,None,None,None,None,None,None,None
5Oh4E8lTlAHzs4hrjsLFOA,Stockmano's Pizza,7678 Saltsburg Rd,Pittsburgh,PA,40.4750077,-79.7731528,4,8,,Restaurants;,,None,None,None,None,None,None,None
eDuQMHorChFKUu1Au-xhjg,Doc's Place,5442 Walnut St,Pittsburgh,PA,40.4509182,-79.9338159,3,19,Pizza;,Bars;,,None,None,None,None,None,None,None
rVCK-fdFm1zPppMO9iMn6g,Apollo Cafe,429 Forbes Ave,Pittsburgh,PA,40.4391577,-79.9978185,3.5,27,,,American (Traditional);,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,None,None
EBEpcviiUGlCmlB7duLrTw,Eat'n Park,9515 University Blvd,Pittsburgh,PA,40.501764,-80.222438,2.5,11,,Diners;Breakfast & Brunch;,American (Traditional);American (New);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
XVBFJlvYsCIcrENIVLXJWg,Circle K,3817 Butler St,Pittsburgh,PA,40.467556,-79.9642341,3.5,3,Food;,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
vg5O3uMbBMb7qUoWSOhh_Q,Twelve 1222 Carson,1222 Carson St,Pittsburgh,PA,40.4287053,-79.9855375,3,13,,Bars;,,None,None,None,None,None,None,None
WL5n6c5FZWTdsLCE2GoGoQ,Pizzarita,580 Burchfield Rd,Pittsburgh,PA,40.5445287,-79.9628682,3,7,Pizza;,,,None,None,None,None,None,None,None
1jymoHpH5rlo76tzPPO3QQ,Fudge Farm,1503 East Carson St,Pittsburgh,PA,40.429079,-79.9832306,4.5,32,Desserts;Specialty Food;,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-2:30,11:0-2:0,12:0-22:0
e-ZkvfbMZi628OKVcoFOAw,Sushi Fuku,120 Oakland Ave,Pittsburgh,PA,40.441662,-79.95736,4,133,,Restaurants;,Japanese;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
OFW2HD4_0T2pExMsmFKx-w,Quiznos,4085 William Penn Hwy,Pittsburgh,PA,40.4399959,-79.7691629,4.5,3,Fast Food;Sandwiches;Delis;,Fast Food;,,None,None,None,None,None,None,None
SvkZohb7zezIqef6oE14rA,Pizza Roma,RR 910,Pittsburgh,PA,40.5230452,-79.8632834,4,4,Pizza;,,,None,None,None,None,None,None,None
mqDh5Nr01wNP-1sPcwxAcQ,Riviera PIzza & Pasta,2955 Leechburg Rd,Pittsburgh,PA,40.5883508,-79.7208102,3,7,,Restaurants;,Italian;,None,None,None,None,None,None,None
U8FC3Z_L_tHEUIvkwSSAXw,Hunan Kitchen,4554 William Penn Hwy,Pittsburgh,PA,40.4255412,-79.6719632,4,14,,,Chinese;,None,None,None,None,None,None,None
HPVpxcwDVjgZatc4M8bEnw,Frazer Diner,189 W Lancaster Ave,Pittsburgh,PA,40.04140677,-75.53748608,3,41,,Breakfast & Brunch;Restaurants;,,None,None,None,None,None,None,None
2ipAUIW4kVsE6nl4aREgag,Cole's Pub,527 US 30,Pittsburgh,PA,40.4514328,-80.25183677,4,31,,Restaurants;Bars;,,None,None,None,None,None,None,None
0r1Ow0HYAAjU7oM_2ePN6g,Bull River Taco,1707 Murray Ave,Pittsburgh,PA,40.4377293,-79.9227349,4,44,Tacos;,Tacos;Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-20:30
Cucj08aCIWy9R2tjNcOx8w,Handel's Homemade Ice Cream & Yogurt,2240 Lebanon Church Rd,Pittsburgh,PA,40.3477901,-79.9424289,4,31,Ice Cream & Frozen Yogurt;,,,None,None,None,None,None,None,None
PNgDXioOLZ1aMFMihkdMBQ,Bryant Street Market,5901 Bryant St,Pittsburgh,PA,40.4758881,-79.9195636,4.5,14,Food;,,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,9:0-17:0
b8ublvizuqIw3Ib8pK4fDw,Verde Mexican Kitchen & Cantina,5491 Penn Ave,Pittsburgh,PA,40.46445,-79.9325713,3.5,268,,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0
kKFUNcLklJ54zZNUk-7yjQ,Gullifty's Restaurant,1922 Murray Ave,Pittsburgh,PA,40.435293,-79.923154,3,66,Desserts;Food;,Restaurants;,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,10:0-0:0
k3xTJmkojT4ArjuMV0jITQ,The Simple Greek,502 Valleybrook Rd,Pittsburgh,PA,40.2784253,-80.08325,2.5,20,,,Greek;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-19:0
0FSH-6mRF7DKjeI98snxrA,Noodles & Company,301 S Hills Village Dr,Pittsburgh,PA,40.3426227,-80.0561704,3.5,16,Noodles;Comfort Food;,Restaurants;,Asian Fusion;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-19:0
Uh6EhbFKgQlhVpfvnqsfHA,BreadWorks,2110 Brighton Rd,Pittsburgh,PA,40.4621686,-80.0190648,4.5,22,Food;Bakeries;,Bakeries;Restaurants;,,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-16:0,8:0-13:30
iN05YIebDTnlTz3kfuyfBQ,Aldo Coffee Co,675 Washington Rd,Pittsburgh,PA,40.3812488,-80.0442439,4,13,Coffee & Tea;,Coffee & Tea;,,None,None,None,None,None,None,None
PIiVJJ4mgiltU-u6Byn2_w,Wendy's,603 Clairton Blvd,Pittsburgh,PA,40.3333281,-79.9462715,1,3,Burgers;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
nCvRJKvJnjzrSpkK79E-5Q,Slapshots,2999 W Liberty Ave,Pittsburgh,PA,40.3930433,-80.0366408,2.5,7,,Bars;Restaurants;,American (New);,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0
RttisSZQkaRtR7vNZTTnXw,Bruegger's Bagels,4885 McKnight Rd,Pittsburgh,PA,40.529616,-80.010025,2.5,13,Food;Sandwiches;Bakeries;,Breakfast & Brunch;Restaurants;Bakeries;,,5:30-19:0,5:30-19:0,5:30-19:0,5:30-19:0,5:30-19:0,6:0-18:0,6:0-18:0
agINEgy0jHy5bkg4u2HOCQ,Sonic,517 Grandview Crossing Dr,Pittsburgh,PA,40.644047,-79.938784,2.5,3,Fast Food;,Fast Food;,,None,None,None,None,None,None,None
rdHO0LkiNe6s3716hPuQXQ,Firehouse Lounge,1301 Merchant St,Pittsburgh,PA,40.595842,-80.230738,4,5,,Restaurants;Bars;,,None,None,None,None,None,None,None
LkcGDfznt-QzjL22fO3F4Q,Stoke's Grill,4771 McKnight Rd,Pittsburgh,PA,40.5207632,-80.0057933,3.5,96,Soup;Burgers;Sandwiches;,Bars;Restaurants;,,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,None
gzglb8NszrEtF1pWSrvjtg,Kribel's Bakery,546 Brookline Blvd,Pittsburgh,PA,40.395242,-80.022591,4,13,Food;,,,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-18:0,6:0-15:0
VOvcCzgnhyJ63r3Xk5gvpQ,Vocelli Pizza,"1025 Washington Pike, Ste 27",Pittsburgh,PA,40.3671632,-80.110119,1.5,3,,Restaurants;,,None,None,None,None,None,None,None
qc3PbW_S8eeEXHTO-zjxLg,Yelp's Burger Bonanza @ Benjamins,900 Western Ave,Pittsburgh,PA,40.4520989,-80.016762,4,10,,Local Flavor;,,None,None,None,None,None,None,None
